"PreSens Measurement Studio 2","2.1.0.443",""
"Date","Time","Channel","User","SensorID","Sensor_Name","delta_t","Time_Unit","Value","O2_Unit","Mode","Phase","Phase_Unit","Amplitude","Amplitude_Unit","Temp","Temp_Unit","Pressure","Pressure_Unit","Salinity","Salinity_Unit","Error","Cal0","Cal0_Unit","T0","T0_Unit","O2Cal2nd","O2_Unit","Cal2nd","Cal2nd_Unit","T2nd","T2nd_Unit","CalPressure","CalPressure_Unit","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal_Mode","SignalLEDCurrent","User_Signal_Intensity","ReferenceLEDCurrent","Reference_Amplitude","Device_Serial","FwVersion","SwVersion","Sensor_Type","BatchID","Calibration_Date","Sensor_Lot","PreSens_Calibr","Battery_Voltage","Battery_Voltage_Unit"
"01/03/2019","16:06:44","1","default","181955857","OXY_CH_1","0.307","min","211.245","μmol/L","Humid","24.709","deg","364640","µV","11.473","°C","1008.000","hPa","30.0","pmil","0","55.770","deg","20.000","°C","240.600","μmol/L","22.240","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","245.98","3","75.70","292280.49","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-005","6/6/2018 8:53:38 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:44","3","default","683778942","OXY_CH_3","0.307","min","259.881","μmol/L","Humid","22.772","deg","154447","µV","11.478","°C","1008.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","223293.07","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:44","2","default","105088600","OXY_CH_2","0.307","min","195.666","μmol/L","Humid","25.638","deg","114172","µV","11.491","°C","1008.000","hPa","28.5","pmil","0","55.510","deg","20.000","°C","240.600","μmol/L","22.130","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","25.38","-1","38.10","315940.89","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-029","6/6/2018 9:06:10 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:44","5","default","430616078","OXY_CH_5","0.307","min","229.650","μmol/L","Humid","24.387","deg","174874","µV","11.580","°C","1008.000","hPa","28.5","pmil","0","55.570","deg","20.000","°C","240.600","μmol/L","22.740","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","36.40","0","83.10","290529.80","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-003","6/6/2018 9:22:30 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:46","7","default","133965801","OXY_CH_7","0.346","min","217.217","μmol/L","Humid","24.464","deg","159310","µV","11.476","°C","1009.000","hPa","28.5","pmil","0","55.700","deg","20.000","°C","240.600","μmol/L","22.210","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","59.93","1","49.40","309481.19","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-008","6/6/2018 9:30:18 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:47","3","default","683778942","OXY_CH_3","0.357","min","259.860","μmol/L","Humid","22.773","deg","154445","µV","11.478","°C","1008.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","223294.40","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:47","4","default","115720809","OXY_CH_4","0.357","min","209.671","μmol/L","Humid","24.831","deg","136841","µV","11.525","°C","1008.000","hPa","28.5","pmil","0","55.550","deg","20.000","°C","240.600","μmol/L","22.170","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","28.70","0","67.60","314524.14","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-030","6/6/2018 9:17:10 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:47","1","default","181955857","OXY_CH_1","0.357","min","211.288","μmol/L","Humid","24.709","deg","364641","µV","11.467","°C","1009.000","hPa","30.0","pmil","0","55.770","deg","20.000","°C","240.600","μmol/L","22.240","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","245.98","3","75.70","292260.77","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-005","6/6/2018 8:53:38 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:47","5","default","430616078","OXY_CH_5","0.357","min","229.620","μmol/L","Humid","24.391","deg","174870","µV","11.574","°C","1008.000","hPa","28.5","pmil","0","55.570","deg","20.000","°C","240.600","μmol/L","22.740","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","36.40","0","83.10","290509.89","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-003","6/6/2018 9:22:30 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:47","2","default","105088600","OXY_CH_2","0.357","min","195.581","μmol/L","Humid","25.641","deg","114174","µV","11.497","°C","1008.000","hPa","28.5","pmil","0","55.510","deg","20.000","°C","240.600","μmol/L","22.130","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","25.38","-1","38.10","315960.68","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-029","6/6/2018 9:06:10 PM","0000-00","0","no battery","V"
