date,animal,egg size
20190221,14,1.824
20190221,14,1.216
20190221,14,9.129
20190221,14,2.544
20190221,14,5.634
20190221,14,23.902
20190221,14,6.178
20190221,14,18.734
20190221,14,16.63
20190221,14,18.038
20190221,14,15.347
20190221,14,14.514
20190221,14,8.689
20190221,14,8.645
20190221,14,6.159
20190221,14,14.687
20190221,14,24.653
20190221,14,14.531
20190221,14,12.353
20190221,14,20.431
20190221,14,13.121
20190221,14,6.527
20190221,14,9.019
20190221,14,12.59
20190221,14,11.987
20190221,14,18.078
20190221,14,20.402
20190221,14,6.281
20190221,14,4.275
20190221,14,30.872
20190221,14,22.092
20190221,14,24.199
20190221,14,17.7
20190221,14,9.993
20190221,14,8.868
20190221,14,4.849
20190221,14,11.357
20190221,14,14.928
20190221,14,8.081
20190221,14,15.474
20190221,14,18.555
20190221,14,22.188
20190221,14,16.915
20190221,14,9.268
20190221,14,13.021
20190221,14,15.788
20190221,14,6.872
20190221,14,12.217
20190221,14,22.468
20190221,14,14.337
20190221,14,16.01
20190221,14,6.065
20190221,14,11.4
20190221,14,10.077
20190221,14,6.563
20190221,14,17.075
20190221,14,5.869
20190221,14,18.906
20190221,14,28.536
20190221,14,12.288
20190221,14,5.575
20190221,14,7.123
20190221,14,7.932
20190221,14,17.37
20190221,14,9.296
20190221,14,8.464
20190221,14,8.502
20190221,14,12.207
20190221,14,10.984
20190221,14,23.957
20190221,14,14.758
20190221,14,14.253
20190221,14,14.505
20190221,14,16.819
20190221,14,23.626
20190221,14,18.047
20190221,14,7.415
20190221,14,10.668
20190221,14,16.85
20190221,14,16.152
20190221,14,22.502
20190221,14,5.835
20190221,14,18.181
20190221,14,5.981
20190221,14,22.873
20190221,14,12.698
20190221,14,12.657
20190221,14,13.854
20190221,14,10.946
20190221,14,4.641
20190221,14,15.529
20190221,14,11.635
20190221,14,11.211
20190221,14,25.087
20190221,14,25.383
20190221,14,4.136
20190221,14,20.077
20190221,14,23.899
20190221,14,20.747
20190221,14,16.891
20190221,14,7.008
20190221,14,16.599
20190221,14,15.96
20190221,14,14.117
20190221,14,10.338
20190221,14,22.674
20190221,14,3.99
20190221,14,9.88
20190221,14,8.464
20190221,14,14.04
20190221,14,12.978
20190221,14,6.273
20190221,14,6.872
20190221,14,9.055
20190221,14,9.352
20190221,14,12.533
20190221,14,9.892
20190221,14,13.957
20190221,14,10.879
20190221,14,8.219
20190221,14,14.421
20190221,14,20.754
20190221,14,5.06
20190221,14,17.597
20190221,14,12.566
20190221,14,7.925
20190221,14,11.376
20190221,14,15.302
20190221,14,17.2
20190221,14,21.434
20190221,14,22.748
20190221,14,22.032
20190221,14,27.071
20190221,14,12.746
20190221,14,9.208
20190221,14,22.344
20190221,14,14.957
20190221,14,11.47
20190221,14,14.005
20190221,14,13.37
20190221,14,20.572
20190221,14,7.994
20190221,14,6.058
20190221,14,22.698
20190221,14,23.909
20190221,14,20.252
20190221,14,15.575
20190221,14,11.101
20190221,14,11.805
20190221,14,23.265
20190221,14,11.788
20190221,14,13.234
20190221,14,13.428
20190221,14,8.667
20190221,14,11.209
20190221,14,11.4
20190221,14,9.093
20190221,14,5.936
20190221,14,5.941
20190221,14,18.368
20190221,14,12.217
20190221,14,13.523
20190221,14,17.473
20190221,14,20.958
20190221,14,23.567
20190221,14,24.373
20190221,14,12.106
20190221,14,25.065
20190221,14,19.184
20190221,14,25.747
20190221,14,20.012
20190221,14,23.789
20190221,14,25.998
20190221,14,24.28
20190221,009,12.76
20190221,009,6.692
20190221,009,23.406
20190221,009,15.05
20190221,009,13.174
20190221,009,4.198
20190221,009,7.303
20190221,009,8.554
20190221,009,20.721
20190221,009,9.928
20190221,009,9.682
20190221,009,3.7
20190221,009,13.353
20190221,009,20.029
20190221,009,4.574
20190221,009,9.227
20190221,009,1.269
20190221,009,12.868
20190221,009,3.413
20190221,009,4.646
20190221,009,6.573
20190221,009,17.478
20190221,009,18.275
20190221,009,5.8
20190221,009,9.569
20190221,009,2.224
20190221,009,8.243
20190221,009,7.997
20190221,009,4.44
20190221,009,6.171
20190221,009,5.522
20190221,009,15.867
20190221,009,20.656
20190221,009,3.48
20190221,009,7.453
20190221,009,2.259
20190221,009,5.134
20190221,009,7.327
20190221,009,18.466
20190221,009,6.082
20190221,009,16.771
20190221,009,5.919
20190221,009,14.574
20190221,009,7.927
20190221,009,9.45
20190221,009,3.066
20190221,009,6.338
20190221,009,9.407
20190221,009,12.051
20190221,009,23.722
20190221,009,7.719
20190221,009,3.071
20190221,009,17.044
20190221,009,13.497
20190221,009,22.985
20190221,009,11.137
20190221,009,6.51
20190221,009,6.3
20190221,009,20.163
20190221,009,5.17
20190221,009,12.087
20190221,009,7.226
20190221,009,13.844
20190221,009,8.368
20190221,009,13.557
20190221,009,12.822
20190221,009,2.69
20190221,009,16.345
20190221,009,4.641
20190221,009,1.12
20190221,009,7.288
20190221,009,11.099
20190221,009,8.016
20190221,009,6.281
20190221,009,14.806
20190221,009,6.953
20190221,009,1.936
20190221,009,6.108
20190221,009,14.45
20190221,009,9.256
20190221,009,13.595
20190221,009,21.381
20190221,009,4.892
20190221,009,13.751
20190221,009,6.695
20190221,009,16.084
20190221,009,6.604
20190221,009,1.427
20190221,009,13.873
20190221,009,12.13
20190221,009,10.479
20190221,009,6.893
20190221,009,2.231
20190221,009,8.66
20190221,009,7.942
20190221,009,8.162
20190221,009,6.834
20190221,009,10.407
20190221,009,4.694
20190221,009,2.42
20190221,009,5.996
20190221,009,8.873
20190221,009,4.399
20190221,009,11.058
20190221,009,12.932
20190221,009,10.962
20190221,009,14.926
20190221,009,4.184
20190221,009,4.371
20190221,009,12.413
20190221,009,14.634
20190221,009,14.443
20190221,009,12.035
20190221,009,2.726
20190221,009,14.194
20190221,009,4.478
20190221,009,11.338
20190221,009,18.906
20190221,009,9.689
20190221,009,10.649
20190221,009,12.384
20190221,009,17.133
20190221,009,2.542
20190221,009,4.596
20190221,009,1.302
20190221,009,12.068
20190221,009,7.963
20190221,009,2.248
20190221,009,19.352
20190221,009,4.677
20190221,009,8.741
20190221,009,5.632
20190221,009,14.866
20190221,009,3.693
20190221,009,6.144
20190221,009,7.432
20190221,009,17.087
20190221,009,18.078
20190221,009,11.154
20190221,009,6.187
20190221,009,11.039
20190221,009,1.041
20190221,009,16.379
20190221,009,21.549
20190221,009,3.121
20190221,009,12.236
20190221,009,9.363
20190221,009,14.691
20190221,009,12.035
20190221,009,10.926
20190221,009,12.753
20190221,009,14.122
20190221,009,1.752
20190221,009,15.173
20190221,009,9.991
20190221,009,12.339
20190221,009,8.71
20190221,009,3.437
20190221,009,11.412
20190221,009,2.686
20190221,009,3.406
20190221,009,12.556
20190221,009,12.468
20190221,009,16.616
20190221,009,7.047
20190221,009,11.903
20190221,009,13.971
20190221,009,8.061
20190221,009,8.657
20190221,009,10.01
20190221,009,9.337
20190221,009,15.503
20190221,009,14.818
20190221,009,1.474
20190221,009,15.63
20190221,009,20.886
20190221,009,15.84
20190221,009,7.485
20190221,009,8.243
20190221,009,7.389
20190221,009,11.819
20190221,009,13.274
20190221,009,28.954
20190221,009,18.753
20190221,009,17.595
20190221,009,32.609
20190221,009,7.786
20190221,009,12.121
20190221,009,5.991
20190221,009,5.113
20190221,009,7.145
20190221,009,17.949
20190221,009,8.511
20190221,009,15.577
20190221,009,8.473
20190221,009,7.489
20190221,009,7.836
20190221,009,10.053
20190221,009,17.841
20190221,009,31.432
20190221,009,23.452
20190221,009,11.274
20190221,009,24.608
20190221,009,26.314
20190221,009,24.68
20190221,009,16.19
20190221,009,12.585
20190221,009,4.481
20190221,009,11.08
20190221,009,18.339
20190221,009,19.392
20190221,009,6.697
20190221,009,3.863
20190221,009,21.08
20190221,009,7.911
20190221,009,17.36
20190221,009,7.884
20190221,009,25.556
20190221,009,10.761
20190221,009,7.683
20190221,009,15.089
20190221,009,15.938
20190221,009,14.524
20190221,009,6.455
20190221,009,9.833
20190221,009,13.377
20190221,009,6.204
20190221,009,8.191
20190221,009,5.115
20190221,009,11.226
20190221,009,3.574
20190221,009,15.421
20190221,009,10.309
20190221,009,9.89
20190221,009,20.596
20190221,009,23.763
20190221,009,4.947
20190221,009,4.926
20190221,8,12.327
20190221,8,17.86
20190221,8,1.752
20190221,8,3.887
20190221,8,6.376
20190221,8,12.293
20190221,8,1.096
20190221,8,1.151
20190221,8,2.671
20190221,8,2.236
20190221,8,2.408
20190221,8,4.931
20190221,8,4.581
20190221,8,6.07
20190221,8,3.32
20190221,8,1.845
20190221,8,10.996
20190221,8,13.947
20190221,8,9.43
20190221,8,7.231
20190221,8,9.672
20190221,8,2.367
20190221,8,1.273
20190221,8,1.659
20190221,8,6.64
20190221,8,3.023
20190221,8,4.179
20190221,8,4.766
20190221,8,1.929
20190221,8,9.141
20190221,8,6.029
20190221,8,7.616
20190221,8,9.775
20190221,8,4.26
20190221,8,6.044
20190221,8,11.92
20190221,8,2.774
20190221,8,9.579
20190221,8,1.101
20190221,8,4.299
20190221,8,3.597
20190221,8,1.616
20190221,8,7.216
20190221,8,2.489
20190221,8,3.195
20190221,8,4.095
20190221,8,3.681
20190221,8,3.983
20190221,8,3.684
20190221,8,1.453
20190221,8,6.51
20190221,8,6.283
20190221,8,1.424
20190221,8,3.518
20190221,8,8.54
20190221,8,2.573
20190221,8,2.468
20190221,8,6.259
20190221,8,1.293
20190221,8,1.225
20190221,8,10.553
20190221,8,2.044
20190221,8,3.87
20190221,8,7.049
20190221,8,2.554
20190221,8,2.638
20190221,8,7.24
20190221,8,1.379
20190221,8,10.565
20190221,8,5.845
20190221,8,12.03
20190221,8,5.831
20190221,8,13.466
20190221,8,6.276
20190221,8,13.148
20190221,8,1.831
20190221,8,1.214
20190221,8,2.386
20190221,8,5.522
20190221,8,1.778
20190221,8,7.7
20190221,8,10.043
20190221,8,5.637
20190221,8,1.484
20190221,8,4.608
20190221,8,3.011
20190221,8,1.436
20190221,8,5.117
20190221,8,1.343
20190221,8,4.552
20190221,8,4.17
20190221,8,2.666
20190221,8,6.733
20190221,8,4.55
20190221,8,9.342
20190221,8,10.678
20190221,8,1.573
20190221,8,1.127
20190221,8,1.805
20190221,8,3.011
20190221,8,2.473
20190221,8,1.46
20190221,8,6.046
20190221,8,12.063
20190221,8,10.268
20190221,8,7.238
20190221,8,8.408
20190221,8,11.948
20190221,8,2.173
20190221,8,4.162
20190221,8,1.106
20190221,8,3.341
20190221,8,1.283
20190221,8,2.298
20190221,8,1.223
20190221,8,20.249
20190221,8,7.755
20190221,8,1.151
20190221,8,11.463
20190221,8,4.071
20190221,8,4.928
20190221,8,7.063
20190221,8,13.552
20190221,8,7.743
20190221,8,4.045
20190221,8,1.778
20190221,8,2.475
20190221,8,4.426
20190221,8,2.245
20190221,8,12.714
20190221,8,1.106
20190221,8,6.774
20190221,8,1.951
20190221,8,7.243
20190221,8,7.714
20190221,8,5.089
20190221,8,6.429
20190221,8,12.592
20190221,8,2.037
20190221,8,3.224
20190221,8,7.159
20190221,8,6.194
20190221,8,18.564
20190221,8,1.563
20190221,8,2.619
20190221,8,8.327
20190221,8,2.161
20190221,8,6.048
20190221,8,2.154
20190221,8,2.319
20190221,8,1.989
20190221,8,12.489
20190221,8,6.003
20190221,8,4.229
20190221,8,1.259
20190221,8,8.945
20190221,8,4.825
20190221,8,14.969
20190221,8,2.626
20190221,8,4.751
20190221,8,3.775
20190221,8,4.33
20190221,8,3.37
20190221,8,2.109
20190221,8,1.857
20190221,8,7.149
20190221,8,3.657
20190221,8,1.941
20190221,8,4.014
20190221,8,32.516
20190221,8,1.556
20190221,8,11.422
20190221,8,1.585
20190221,8,15.857
20190221,8,3.552
20190221,8,6.824
20190221,8,2.207
20190221,8,2.602
20190221,8,3.66
20190221,8,1.008
20190221,8,1.936
20190221,8,1.132
20190221,8,2.54
20190221,8,2.202
20190221,8,8.586
20190221,8,1.352
20190221,8,1.371
20190221,8,5.613
20190221,8,1.881
20190221,8,1.735
20190221,8,16.566
20190221,8,6.482
20190221,8,11.69
20190221,8,16.242
20190221,8,13.083
20190221,8,7.911
20190221,8,8.638
20190221,8,25.568
20190221,8,11.137
20190221,8,14.572
20190221,8,8.442
20190221,8,4.88
20190221,8,8.002
20190221,8,10.414
20190221,8,14.608
20190221,8,13.567
20190221,8,18.461
20190221,8,20.565
20190221,7,3.923
20190221,7,10.194
20190221,7,6.431
20190221,7,2.65
20190221,7,22.423
20190221,7,6.805
20190221,7,4.66
20190221,7,11.324
20190221,7,14.055
20190221,7,2.085
20190221,7,7.276
20190221,7,8.042
20190221,7,4.622
20190221,7,9.129
20190221,7,1.685
20190221,7,12.183
20190221,7,4.318
20190221,7,9.701
20190221,7,1.175
20190221,7,1.994
20190221,7,3.806
20190221,7,9.074
20190221,7,1.642
20190221,7,2.64
20190221,7,2.312
20190221,7,2.525
20190221,7,7.006
20190221,7,6.357
20190221,7,2.181
20190221,7,4.971
20190221,7,2.698
20190221,7,2.951
20190221,7,4.457
20190221,7,2.255
20190221,7,7.408
20190221,7,7.635
20190221,7,3.959
20190221,7,6.491
20190221,7,1.79
20190221,7,1.8
20190221,7,2.86
20190221,7,2.092
20190221,7,12.911
20190221,7,13.306
20190221,7,1.714
20190221,7,2.307
20190221,7,7.829
20190221,7,8.813
20190221,7,2.432
20190221,7,9.038
20190221,7,15.275
20190221,7,4.45
20190221,7,3.167
20190221,7,1.668
20190221,7,2.286
20190221,7,3.289
20190221,7,2.504
20190221,7,2.623
20190221,7,7.035
20190221,7,7.365
20190221,7,8.923
20190221,7,12.813
20190221,7,2.475
20190221,7,1.759
20190221,7,4.653
20190221,7,10.646
20190221,7,2.195
20190221,7,2.324
20190221,7,12.82
20190221,7,10.316
20190221,7,12.492
20190221,7,11.357
20190221,7,1.798
20190221,7,1.058
20190221,7,3.282
20190221,7,3.504
20190221,7,1.156
20190221,7,1.149
20190221,7,9.655
20190221,7,1.733
20190221,7,2.903
20190221,7,10.405
20190221,7,2.24
20190221,7,12.959
20190221,7,3.705
20190221,7,8.231
20190221,7,1.357
20190221,7,15.335
20190221,7,2.056
20190221,7,18.665
20190221,7,1.596
20190221,7,10.668
20190221,7,6.582
20190221,7,16.544
20190221,7,8.373
20190221,7,9.955
20190221,7,15.776
20190221,7,4.742
20190221,7,11.376
20190221,7,3.569
20190221,7,8.401
20190221,7,2.738
20190221,7,2.688
20190221,7,16.369
20190221,7,4.507
20190221,7,5.172
20190221,7,2.664
20190221,7,1.369
20190221,7,1.108
20190221,7,1.355
20190221,7,1.194
20190221,7,6.656
20190221,7,3.554
20190221,7,18.916
20190221,7,3.684
20190221,7,14.744
20190221,7,13.026
20190221,7,2.183
20190221,7,4.174
20190221,7,3.37
20190221,7,5.227
20190221,7,12.825
20190221,7,5.187
20190221,7,2.24
20190221,7,1.307
20190221,7,18.985
20190221,7,5.4
20190221,7,10.8
20190221,7,2.097
20190221,7,3.468
20190221,7,8.346
20190221,7,3.279
20190221,7,13.444
20190221,7,2.717
20190221,7,4.363
20190221,7,5.867
20190221,7,7.87
20190221,7,21.195
20190221,7,12.245
20190221,7,1.032
20190221,7,18.772
20190221,7,8.736
20190221,7,2.451
20190221,7,4.327
20190221,7,7.463
20190221,7,6.731
20190221,7,3.073
20190221,7,2.879
20190221,7,11.034
20190221,7,6.137
20190221,7,16.573
20190221,7,2.86
20190221,7,20.745
20190221,7,21.094
20190221,7,12.382
20190221,7,14.608
20190221,7,8.502
20190221,7,1.843
20190221,7,2.568
20190221,7,4.569
20190221,7,5.797
20190221,7,3.547
20190221,7,2.475
20190221,7,14.026
20190221,7,5.326
20190221,7,10.302
20190221,7,9.426
20190221,7,16.728
20190221,7,2.415
20190221,7,11.293
20190221,7,1.235
20190221,7,5.263
20190221,7,1.441
20190221,7,5.996
20190221,7,3.394
20190221,7,5.031
20190221,7,5.28
20190221,7,1.362
20190221,7,6.357
20190221,7,7.305
20190221,7,1.534
20190221,7,7.657
20190221,7,11.281
20190221,7,8.48
20190221,7,12.011
20190221,7,2.432
20190221,7,2.058
20190221,7,2.226
20190221,7,1.561
20190221,7,3.128
20190221,7,7.243
20190221,7,16.513
20190221,7,8.229
20190221,7,12.181
20190221,7,2.279
20190221,7,3.732
20190221,7,14.907
20190221,7,16.166
20190221,7,15.39
20190221,7,6.309
20190221,7,5.893
20190221,7,1.886
20190221,7,5.074
20190221,7,16.762
20190221,7,10.936
20190221,7,1.656
20190221,7,1.979
20190221,7,1.379
20190221,7,3.085
20190221,7,2.13
20190221,7,7.08
20190221,7,7.698
20190221,7,1.687
20190221,7,2.975
20190221,7,2.547
20190221,7,1.841
20190221,7,5.419
20190221,7,13.655
20190221,7,22.248
20190221,7,14.907
20190221,7,5.606
20190221,7,3.77
20190221,7,10.666
20190221,7,15.781
20190221,7,5.371
20190221,7,9.636
20190221,7,4.833
20190221,7,12.162
20190221,7,5.194
20190221,7,15.055
20190221,7,22.94
20190221,7,9.947
20190221,7,2.267
20190221,7,5.472
20190221,7,18.512
20190221,7,8.002
20190221,7,5.926
20190221,7,8.918
20190221,7,6.733
20190221,7,13.717
20190221,7,2.844
20190221,7,5.608
20190221,7,7.14
20190221,7,13.667
20190221,7,12.011
20190221,7,17.439
20190221,7,16.731
20190221,7,7.666
20190221,7,4.433
20190221,7,19.821
20190221,7,4.229
20190221,7,9.282
20190221,7,6.601
20190221,7,7.834
20190221,7,16.7
20190221,7,15.556
20190221,7,13.145
20190221,7,6.096
20190221,7,9.66
20190221,7,6.101
20190221,7,22.6
20190221,7,11.24
20190221,7,19.615
20190221,7,3.724
20190221,7,13.698
20190221,7,7.937
20190221,7,16.113
20190221,7,7.152
20190221,7,12.872
20190221,7,16.338
20190221,7,8.808
20190221,7,7.293
20190221,7,13.373
20190221,7,11.223
20190221,7,22.889
20190221,7,18.456
20190221,7,27.442
20190221,7,8.588
20190221,7,11.656
20190221,7,7.738
20190221,7,21.843
20190221,7,12.193
20190221,7,14.73
20190221,7,12.109
20190221,7,3.351
20190221,7,10.931
20190221,7,16.865
20190221,6,10.948
20190221,6,2.125
20190221,6,6.582
20190221,6,8.856
20190221,6,3.013
20190221,6,9.509
20190221,6,17.513
20190221,6,6.573
20190221,6,13.143
20190221,6,6.326
20190221,6,20.738
20190221,6,7.465
20190221,6,9.979
20190221,6,2.475
20190221,6,18.839
20190221,6,1.269
20190221,6,3.882
20190221,6,10.881
20190221,6,15.733
20190221,6,9.447
20190221,6,11.647
20190221,6,15.472
20190221,6,4.15
20190221,6,13.815
20190221,6,9.387
20190221,6,14.347
20190221,6,7.281
20190221,6,5.105
20190221,6,32.109
20190221,6,18.351
20190221,6,12.41
20190221,6,9.907
20190221,6,16.276
20190221,6,18.713
20190221,6,5.531
20190221,6,4.737
20190221,6,14.184
20190221,6,16.8
20190221,6,15.721
20190221,6,12.509
20190221,6,6.903
20190221,6,10.208
20190221,6,11.992
20190221,6,5.732
20190221,6,7.059
20190221,6,12.398
20190221,6,15.268
20190221,6,8.179
20190221,6,11.278
20190221,6,23.457
20190221,6,8.533
20190221,6,2.42
20190221,6,16.491
20190221,6,11.293
20190221,6,13.89
20190221,6,14.648
20190221,6,2.243
20190221,6,2.686
20190221,6,14.555
20190221,6,15.895
20190221,6,14.514
20190221,6,19.057
20190221,6,14.995
20190221,6,8.712
20190221,6,20.453
20190221,6,4.933
20190221,6,11.601
20190221,6,11.226
20190221,6,2.484
20190221,6,16.274
20190221,6,2.956
20190221,6,21.324
20190221,6,15.07
20190221,6,10.474
20190221,6,2.396
20190221,6,12.844
20190221,6,16.817
20190221,6,5.95
20190221,6,10.687
20190221,6,21.915
20190221,6,8.1
20190221,6,8.217
20190221,6,12.039
20190221,6,16.046
20190221,6,6.013
20190221,6,7.413
20190221,6,14.21
20190221,6,20.28
20190221,6,2.896
20190221,6,7.063
20190221,6,12.731
20190221,6,7.291
20190221,6,12.128
20190221,6,17.236
20190221,6,1.711
20190221,6,13.258
20190221,6,5.651
20190221,6,12.408
20190221,6,18.332
20190221,6,12.6
20190221,6,13.736
20190221,6,10.797
20190221,6,1.793
20190221,6,7.173
20190221,6,15.455
20190221,6,15.319
20190221,6,11.089
20190221,6,18.373
20190221,6,5.654
20190221,6,20.185
20190221,6,11.886
20190221,6,10.132
20190221,6,12.492
20190221,6,18.973
20190221,6,5.172
20190221,6,7.47
20190221,6,1.63
20190221,6,2.214
20190221,6,9.524
20190221,6,10.996
20190221,6,1.489
20190221,6,6.812
20190221,6,3.791
20190221,6,2.784
20190221,6,13.504
20190221,6,12.841
20190221,6,12.621
20190221,6,12.825
20190221,6,17.018
20190221,6,12.24
20190221,6,15.436
20190221,6,11.467
20190221,6,10.563
20190221,6,15.039
20190221,6,12.571
20190221,6,13.004
20190221,6,17.54
20190221,6,13.645
20190221,6,16.362
20190221,6,11.171
20190221,6,11.757
20190221,6,11.551
20190221,6,14.483
20190221,6,12.396
20190221,6,12.64
20190221,6,14.842
20190221,6,5.196
20190221,6,14.495
20190221,6,4.179
20190221,6,16.329
20190221,6,3.246
20190221,6,13.76
20190221,6,8.703
20190221,6,13.239
20190221,6,8.109
20190221,6,17.087
20190221,6,12.425
20190221,6,9.706
20190221,6,12.741
20190221,6,15.024
20190221,6,15.544
20190221,6,2.279
20190221,6,15.871
20190221,6,8.925
20190221,6,22.516
20190221,6,13.464
20190221,6,18.064
20190221,6,13.909
20190221,6,6.896
20190221,6,5.905
20190221,6,12.217
20190221,6,12.207
20190221,6,10.086
20190221,6,1.338
20190221,6,3.533
20190221,6,10.757
20190221,6,6.654
20190221,6,2.863
20190221,6,2.619
20190221,6,2.085
20190221,6,9.624
20190221,6,11.968
20190221,6,14.268
20190221,6,6.328
20190221,6,4.952
20190221,6,10.117
20190221,6,14.675
20190221,6,5.843
20190221,6,25.829
20190221,6,15.895
20190221,6,5.9
20190221,6,6.922
20190221,6,8.641
20190221,6,6.802
20190221,6,16.008
20190221,6,10.658
20190221,6,17.324
20190221,6,6.376
20190221,6,16.276
20190221,6,8.167
20190221,6,5.488
20190221,6,5.685
20190221,6,7.643
20190221,6,7.757
20190221,6,14.354
20190221,6,8.253
20190221,6,4.404
20190221,6,8.947
20190221,6,5.886
20190221,6,21.678
20190221,6,6.855
20190221,6,6.197
20190221,6,19.773
20190221,6,17.755
20190221,6,9.409
20190221,6,16.448
20190221,6,4.476
20190221,6,6.017
20190221,6,9.117
20190221,6,15.319
20190221,6,5.732
20190221,6,4.641
20190221,6,14.474
20190221,6,3.27
20190221,6,18.22
20190221,6,17.434
20190221,6,18.516
20190221,6,4.474
20190221,6,21.264
20190221,6,10.876
20190221,6,10.24
20190221,6,19.931
20190221,6,12.142
20190221,6,9.813
20190221,6,11.463
20190221,6,3.693
20190221,6,13.693
20190221,6,17.659
20190221,6,18.203
20190221,6,12.882
20190123,006,2.346
20190123,006,2.798
20190123,006,2.686
20190123,006,2.226
20190123,006,6.568
20190123,006,1.051
20190123,006,3.076
20190123,006,5.943
20190123,006,6.084
20190123,006,7.489
20190123,006,1.393
20190123,006,1.618
20190123,006,3.226
20190123,006,5.06
20190123,006,3.712
20190123,006,1.817
20190123,006,2.3
20190123,006,2.336
20190123,006,7.032
20190123,006,4.904
20190123,006,3.066
20190123,006,1.276
20190123,006,5.582
20190123,006,1.218
20190123,006,1.029
20190123,006,1.079
20190123,006,3.325
20190123,006,1.795
20190123,006,1.146
20190123,006,3.983
20190123,006,2.305
20190123,006,2.061
20190123,006,1.204
20190123,006,2.978
20190123,006,5.034
20190123,006,1.819
20190123,006,1.656
20190123,006,7.954
20190123,006,3.538
20190123,006,1.637
20190123,006,1.807
20190123,006,1.084
20190123,006,3.411
20190123,006,1.62
20190123,006,1.685
20190123,006,1.283
20190123,006,2.123
20190123,006,1.149
20190123,006,1.64
20190123,006,4.514
20190123,006,3.265
20190123,006,2.427
20190123,006,2.334
20190123,006,1.874
20190123,006,3.753
20190123,006,4.734
20190123,006,1.453
20190123,006,5.46
20190123,006,1.381
20190123,006,1.551
20190123,006,3.351
20190123,006,8.066
20190123,006,4.696
20190123,006,1.798
20190123,006,4.794
20190123,006,4.129
20190123,006,1.431
20190123,006,2.013
20190123,006,6.743
20190123,006,4.069
20190123,006,4.682
20190123,006,7.477
20190123,006,1.024
20190123,006,1.068
20190123,006,5.826
20190123,006,3.164
20190123,006,4.799
20190123,006,3.317
20190123,006,7.894
20190123,006,2.343
20190123,006,3.344
20190123,006,13.531
20190123,006,3.736
20190123,006,1.333
20190123,006,6.652
20190123,006,3.042
20190123,006,16.518
20190123,006,1.774
20190123,006,6.072
20190123,006,1.707
20190123,006,1.3
20190123,006,2.051
20190123,006,1.742
20190123,006,8.428
20190123,006,6.834
20190123,006,9.071
20190123,006,2.111
20190123,006,1.671
20190123,006,3.511
20190123,006,3.226
20190123,006,3.246
20190123,006,1.391
20190123,006,1.702
20190123,006,1.235
20190123,006,3.107
20190123,006,2.181
20190123,006,5.45
20190123,006,4.126
20190123,006,2.537
20190123,006,1.312
20190123,006,1.898
20190123,006,2.92
20190123,006,7.808
20190123,006,2.642
20190123,006,1.479
20190123,006,1.029
20190123,006,3.38
20190123,006,4.871
20190123,006,1.197
20190123,006,1.659
20190123,006,2.03
20190123,006,6.283
20190123,006,1.326
20190123,006,1.017
20190123,006,5.101
20190123,006,2.113
20190123,006,1.072
20190123,006,2.161
20190123,006,1.125
20190123,006,1.041
20190123,006,2.901
20190123,006,2.721
20190123,006,1.146
20190123,006,1.738
20190123,006,1.4
20190123,006,2.279
20190123,006,1.312
20190123,006,1.123
20190123,006,2.698
20190123,006,5.946
20190123,006,1.293
20190123,006,1.182
20190123,006,2.322
20190123,006,3.27
20190123,006,5.673
20190123,006,8.363
20190123,006,5.886
20190123,006,12.379
20190123,006,3.7
20190123,006,3.997
20190123,006,4.026
20190123,006,7.911
20190123,006,6.463
20190123,006,10.077
20190123,006,3.018
20190123,006,4.289
20190123,006,4.646
20190123,006,7.961
20190123,006,7.645
20190123,006,11.147
20190123,006,14.203
20190123,006,8.035
20190123,006,6.814
20190123,006,3.832
20190123,006,3.626
20190123,006,2.571
20190123,006,2.48
20190123,006,2.291
20190123,006,2.334
20190123,006,15.106
20190123,006,13.207
20190123,006,13.14
20190123,006,7.879
20190123,006,10.479
20190123,006,7.786
20190123,006,4.935
20190123,006,3.961
20190123,006,3.696
20190123,006,5.024
20190123,006,5.235
20190123,006,3.368
20190123,006,14.261
20190123,006,13.009
20190123,006,12.401
20190123,006,8.262
20190123,006,7.872
20190123,006,5.156
20190123,006,6.79
20190123,006,12.992
20190123,006,9.414
20190123,006,11.589
20190123,006,7.2
20190123,006,10.283
20190123,006,9.816
20190123,006,5.606
20190123,006,6.025
20190123,006,7.305
20190123,006,5.187
20190123,006,3.909
20190123,006,4.873
20190123,006,5.89
20190123,006,6.491
20190123,006,3.538
20190123,006,5.074
20190123,006,3.215
20190123,006,7.626
20190123,006,6.702
20190123,006,7.698
20190123,006,5.172
20190123,006,5.055
20190123,006,6.044
20190123,006,4.694
20190123,006,2.341
20190123,006,3.763
20190123,006,5.663
20190123,006,5.598
20190123,006,2.401
20190123,006,1.946
20190123,006,2.19
20190123,006,2.702
20190123,006,1.343
20190123,006,4.074
20190123,006,9.873
20190123,006,3.361
20190123,006,6.874
20190123,006,7.513
20190123,006,7.741
20190123,006,3.325
20190123,006,5.247
20190123,006,5.012
20190123,006,6.178
20190123,006,10.46
20190123,006,6.865
20190123,006,4.648
20190123,006,8.526
20190123,006,11.108
20190123,006,7.142
20190123,006,4.253
20190123,006,9.119
20190123,13,1.371
20190123,13,2.731
20190123,13,3.439
20190123,13,8.265
20190123,13,6.587
20190123,13,4.648
20190123,13,3.102
20190123,13,3.516
20190123,13,6.379
20190123,13,7.059
20190123,13,1.343
20190123,13,1.517
20190123,13,2.164
